contributor_id,session_id,timestamp,image_filename,steering_angle,speed_kmh,brake,autonomous_mode,lane_side,line_detected,edge_detected,gps_x,gps_y,lidar_obstacle_detected,lidar_obstacle_distance,behavior_class,nav_command,obstacle_type
A01,20260627_160948,2026-06-27T22:10:45.541,A01_frame_000112.jpg,0.0000,20.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:46.053,A01_frame_000113.jpg,0.0000,20.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:46.555,A01_frame_000114.jpg,0.0000,20.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:47.070,A01_frame_000115.jpg,0.0000,20.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:47.581,A01_frame_000116.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:48.081,A01_frame_000117.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:48.589,A01_frame_000118.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:49.098,A01_frame_000119.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:49.602,A01_frame_000120.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:50.121,A01_frame_000121.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:50.643,A01_frame_000122.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:51.147,A01_frame_000123.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:51.656,A01_frame_000124.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:52.161,A01_frame_000125.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:52.663,A01_frame_000126.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:53.164,A01_frame_000127.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:53.678,A01_frame_000128.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:54.209,A01_frame_000129.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:54.712,A01_frame_000130.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:55.217,A01_frame_000131.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:55.720,A01_frame_000132.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:56.227,A01_frame_000133.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:56.744,A01_frame_000134.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:57.247,A01_frame_000135.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:57.762,A01_frame_000136.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:58.265,A01_frame_000137.jpg,0.0500,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:58.769,A01_frame_000138.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:59.285,A01_frame_000139.jpg,-0.0500,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:10:59.794,A01_frame_000140.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:00.304,A01_frame_000141.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:00.807,A01_frame_000142.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:01.323,A01_frame_000143.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:01.831,A01_frame_000144.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:02.346,A01_frame_000145.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:02.854,A01_frame_000146.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:03.363,A01_frame_000147.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:03.864,A01_frame_000148.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:04.368,A01_frame_000149.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:04.885,A01_frame_000150.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:05.397,A01_frame_000151.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:05.914,A01_frame_000152.jpg,-0.0500,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:06.429,A01_frame_000153.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:06.951,A01_frame_000154.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:07.456,A01_frame_000155.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:07.968,A01_frame_000156.jpg,0.0500,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:08.481,A01_frame_000157.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:08.985,A01_frame_000158.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:09.492,A01_frame_000159.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:09.997,A01_frame_000160.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:10.531,A01_frame_000161.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:11.048,A01_frame_000162.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:11.551,A01_frame_000163.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:12.068,A01_frame_000164.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:12.578,A01_frame_000165.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:13.087,A01_frame_000166.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:13.595,A01_frame_000167.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:14.117,A01_frame_000168.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:14.619,A01_frame_000169.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:15.129,A01_frame_000170.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:15.646,A01_frame_000171.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:16.167,A01_frame_000172.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:16.683,A01_frame_000173.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:17.203,A01_frame_000174.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:17.713,A01_frame_000175.jpg,0.0500,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:18.230,A01_frame_000176.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:18.734,A01_frame_000177.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:19.241,A01_frame_000178.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:19.756,A01_frame_000179.jpg,-0.0500,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:20.262,A01_frame_000180.jpg,-0.0500,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:20.778,A01_frame_000181.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:21.283,A01_frame_000182.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:21.795,A01_frame_000183.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:22.305,A01_frame_000184.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:22.812,A01_frame_000185.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:23.329,A01_frame_000186.jpg,0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:23.849,A01_frame_000187.jpg,0.0000,20.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:24.354,A01_frame_000188.jpg,0.0000,20.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:24.866,A01_frame_000189.jpg,-0.0500,20.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:25.369,A01_frame_000190.jpg,-0.0500,20.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:25.883,A01_frame_000191.jpg,0.0000,20.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:26.397,A01_frame_000192.jpg,-0.0500,20.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:26.897,A01_frame_000193.jpg,-0.0500,20.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:27.399,A01_frame_000194.jpg,-0.0500,20.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_160948,2026-06-27T22:11:27.904,A01_frame_000195.jpg,-0.0500,20.00,0.0000,0,1,0,0,,,0,,0,0,
